timestamp,tweet_text,username,all_hashtags,followers_count 
2020-12-06 01:20:26,The future of ride hailing powered by #Robotaxis.   #AI #robotic #robot #AutonomousVehicles #selfdrivingcars #selfDrivingCar #tesla #uber #IOT https://t.co/GNWCzBR6XX,alvinfoo,"['Robotaxis', 'AI', 'robotic', 'robot', 'AutonomousVehicles', 'selfdrivingcars', 'selfDrivingCar', 'tesla', 'uber', 'IOT']",60021
2020-12-06 01:20:22,Apple has some big news December 8 #design #coding #programming #software #gaming #geek #iPhone #AppleMusic #Technology #Apple https://t.co/qOLu9QR9hM,JonathanDylla,"['design', 'coding', 'programming', 'software', 'gaming', 'geek', 'iPhone', 'AppleMusic', 'Technology', 'Apple']",286
2020-12-06 01:20:18,2 Pcs Cat Eyes Vinyl Car Stickers Set #speed #racing https://t.co/fekiSK229A,BestCarsStuff,"['speed', 'racing']",96
2020-12-06 01:20:15,"Weather at Fort Meade / Tipton, MD - via NOAA's National Weather Service Conditions: Mostly Cloudy Barometer: 29.93 in (1013.4 mb) Temperature: 42° Winds: Northwest at 6.9 MPH (6 KT)  Powered by #RaspberryPi #IoT #Maker",gpibot_g,"['RaspberryPi', 'IoT', 'Maker']",66
2020-12-06 01:20:01,"Part 2 #COVID19 impact on #ContactCenter - gaps bet #digital &amp; human #custserv, #AI role in #cctr recovery. Comments fr @asapp's Chris Arnold @Televerde's Toby Parrish @Verint @JenniferLSnell @Calabrio's Tom Goodmanson @paulstockford &amp; Tim Montgomery https://t.co/n5huZy0Ez1",susanhash,"['COVID19', 'ContactCenter', 'digital', 'custserv', 'AI', 'cctr']",10480
2020-12-06 01:20:00,"Elimoons Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet Notebook Surface Pro Echo Show Camera Protecting Your Privacy Security by Elimoons https://t.co/gbvMPcRvyA    #electronics #technology #tech",hesheshopping,"['electronics', 'technology', 'tech']",3556
2020-12-06 01:19:49,Covid 19 and the great reset for manufacturing.https://t.co/YSDs2WQnPS #MFG #SME #industrial #valves #actuators #gaskets #electrical #pneumatic #hydraulic #instrumentation #manufacturers #NDT #OSHA #welding #PPE #engineering #oilandgas,anand_rkrishnan,"['MFG', 'SME', 'industrial', 'valves', 'actuators', 'gaskets', 'electrical', 'pneumatic', 'hydraulic', 'instrumentation', 'manufacturers', 'NDT', 'OSHA', 'welding', 'PPE', 'engineering', 'oilandgas']",2137
2020-12-06 01:19:38,Tituba lost some cool souls tonight #escaperoom #escape #codetoescape #team #familt #ghostoftituba #family #thingstodoindaytonabeach #bestplaceindaytonabeach @ Escape room Daytona Beach https://t.co/6IWjYRgQp6,CodeToEscape,"['escaperoom', 'escape', 'codetoescape', 'team', 'familt', 'ghostoftituba', 'family', 'thingstodoindaytonabeach', 'bestplaceindaytonabeach']",524
2020-12-06 01:19:18,We added 'App creator for business without writing code' a new #technology campaign! https://t.co/slR4yiOfhy,CrowdCBoost,['technology'],6612
2020-12-06 01:19:03,"ICYMI:  Dying Digital Communities Teaching colleagues, especially those in New Media Studies and the Digital Humanities, might find the pattern in the https://t.co/oUrmociyRC #education #technology",poetcsw,"['education', 'technology']",294
2020-12-06 01:19:00,"We are on the verge of experiencing #technology convergence between #AI, #5G and the #IoT with AI increasingly on the Edge of the network (on the device). https://t.co/abtdoYaZJp",TechBusinessG,"['technology', 'AI', '5G', 'IoT']",1671
2020-12-06 01:18:36,The latest The @rwang0 #ArtificialIntelligence #MachineLearning Daily! https://t.co/r95h1GpkTt #ai #deeplearning,rwang0,"['ArtificialIntelligence', 'MachineLearning', 'ai', 'deeplearning']",129989
2020-12-06 01:18:27,Big-Data Pipelines with SparkML by Lawrence Alaso Krukrubo via @Towards_AI → https://t.co/oEJRBiHX5r #MachineLearning #ML #ArtificialIntelligence #AI #DataScience #DeepLearning #Technology #Programming #news #research #TowardsAI #Science,towards_AI,"['MachineLearning', 'ML', 'ArtificialIntelligence', 'AI', 'DataScience', 'DeepLearning', 'Technology', 'Programming', 'news', 'research', 'TowardsAI', 'Science']",2807
2020-12-06 01:18:27,This #AI-infused #Robot is used to pick up baby chicks 🐥to determine their sex!   https://t.co/QoKuSZZug4,Sefenizkapri,"['AI', 'Robot']",714
2020-12-06 01:18:01,"ML is a subset of AI and can take many forms, such as deep learning, reinforcement learning, and Bayesian networks...https://t.co/wq0CO7bSQ7  #AI #ML #artificialintelligence #machinelearning",CISOMAG,"['AI', 'ML', 'artificialintelligence', 'machinelearning']",1478
2020-12-06 01:17:33,Do you side hustle/own business while being employed? How long did it take you to go full time in your business? #SideHustle  #Technology  #BusinessOwner #BusinessWoman,Sarah_Ahmadzai,"['SideHustle', 'Technology', 'BusinessOwner', 'BusinessWoman']",23469
2020-12-06 01:17:22,Another One!  #LEO #TEAM ⁦@JusevitchJordan⁩ https://t.co/2ECQpnjeEq,ChrisJusevitch,"['LEO', 'TEAM']",215
2020-12-06 01:16:43,"#iiot   Introduction to the ESP8266 and the IoT [Online Code] #Software #IoT https://t.co/eGOQqKVYj2 #Christmas",software4iot,"['iiot', 'Software', 'IoT', 'Christmas']",4461
2020-12-06 01:16:33,Are you following @IMTS_Smartforce? Keep up with #mfg education tools and tech news from the student-focused arm of @IMTSchicago!  ##STEM #STEMeducation #education #edtech #Engineering #STEMed #Manufacturing,CatRoss4Mfg,"['mfg', 'STEM', 'STEMeducation', 'education', 'edtech', 'Engineering', 'STEMed', 'Manufacturing']",464
2020-12-06 01:15:37,@elonmusk any thoughts?   Doesn’t matter if it’s competition. Change is near! #ev #GreenEnergy #tesla #xpeng #future https://t.co/exKHKHJ4jM,mario_patrono,"['ev', 'GreenEnergy', 'tesla', 'xpeng', 'future']",543
2020-12-06 01:15:24,Listen to @THRIVEinEDU by @Rdene915. ⚓ https://t.co/ForGPWtkXi Topics #education #SEL #edtech #AI #k12 #remotelearning #future4edu #quotes4edu #podcastedu #selfcare #edutwitter #teaching https://t.co/la7RnJ4BGK,Rdene915,"['education', 'SEL', 'edtech', 'AI', 'k12', 'remotelearning', 'future4edu', 'quotes4edu', 'podcastedu', 'selfcare', 'edutwitter', 'teaching']",28067
2020-12-06 01:15:09,Hire us to do your; Presentation #Case Study Microeconomics Data base #Anatomy Tests Music Geometry Accounting #Anatomy Thesis Literature review Criminology #Book review Statistics Tests Psychology  #Math Report writing Algebra #Engineering Bibliography DM us at AccurateWriting.,AccurateWriting,"['Case', 'Anatomy', 'Anatomy', 'Book', 'Math', 'Engineering']",887
2020-12-06 01:15:09,Artificial #Intelligence in #Unity A Beginner's Guide  https://t.co/lb9QsDernl #artificialintelligence #AI #computergames #unity #programming #game #development #gamedevelopment https://t.co/61LrfCsn8O,byLilyV,"['Intelligence', 'Unity', 'artificialintelligence', 'AI', 'computergames', 'unity', 'programming', 'game', 'development', 'gamedevelopment']",22805
2020-12-06 01:15:01,"We should protect our #environment better, so we can still #enjoy such views in the #future. #SouthTyrol #Merano #AltoAdige #Nature #Alps https://t.co/dqAnU9L5GX",semodu_ag,"['environment', 'enjoy', 'future', 'SouthTyrol', 'Merano', 'AltoAdige', 'Nature', 'Alps']",1720
2020-12-06 01:15:00,Scientists unimpressed by #Google's protein folding algorithm. (Futurism) #AI  https://t.co/bLAHMwZtsS https://t.co/s9HGszcElt,jamesvgingerich,"['Google', 'AI']",50777
2020-12-06 01:14:59,Most businesses r now predicting reliabilityissues wid d help of #ArtificialIntelligence &amp; #MachineLearning #DataScience #coding #IoT on the basis of data collected in last 7 years. This is set to change as 2 howwe imagine offuture businessmodels #tech #Blockchain #cybersecurity,ranjeetmehta,"['ArtificialIntelligence', 'MachineLearning', 'DataScience', 'coding', 'IoT', 'tech', 'Blockchain', 'cybersecurity']",545
2020-12-06 01:14:50,Hire us to do your; #Case Study Microeconomics Data base #Anatomy Tests Homework help Geometry Accounting #Anatomy Literature Book  review Criminology Excel Statistics Tests Psychology  #Math Report writing Algebra Programming #Engineering Bibliography DM us at AccurateWriting.,AccurateWriting,"['Case', 'Anatomy', 'Anatomy', 'Math', 'Engineering']",887
2020-12-06 01:14:49,See our 66/1 daily free bet for Sunday. Good luck! #bettingtipster #racing #bettingtips #betting #racingpost  #bet #bettingadvice https://t.co/3QPZJ17bDM,Megatipsters_,"['bettingtipster', 'racing', 'bettingtips', 'betting', 'racingpost', 'bet', 'bettingadvice']",190
2020-12-06 01:14:46,YO if  i had the money I'd throw this in my mustang RN! 190torq 165 horses that's more than it came from the factory with in 67 xD @EVWestDotCom has some of the best stuff #EV #wishlist https://t.co/EpvURYXfPB,PrinceM0n0,"['EV', 'wishlist']",253
2020-12-06 01:13:56,"Think you would excel as our next Coordinator, SCADA Compliance? Consider Enterprise Products as YOUR pipeline for career success! Apply today. https://t.co/Z1DxLdsTCc #Engineering #Houston, TX",EProd_Careers,"['Engineering', 'Houston']",854
2020-12-06 01:13:48,"Hospitality sector is successfully incorporating AI in efforts ranging from maximizing profits to helping customer service, customer experience and better retention rates.  #DidYouKnow #GlobalTechCouncil #certification #technology #artificialintelligence #hotelindustry https://t.co/HzcgG7DSVo",GTechCouncil,"['DidYouKnow', 'GlobalTechCouncil', 'certification', 'technology', 'artificialintelligence', 'hotelindustry']",138
2020-12-06 01:13:41,"Couldn't take you off my mine. My #God is going against me For making you, my first #love You conceived, care and nurture life #Goddess hurry come to our #future How much more wait to #romance. ©®2020 B.B.Welderufael",bigbencompany,"['God', 'love', 'Goddess', 'future', 'romance']",1216
2020-12-06 01:13:40,"Got an Echo or Ring? Soon, Amazon will use them to share your internet with a new ‘Sidewalk’ network – unless you opt out 👀 WKRN News 2 #Privacy #IoT  https://t.co/k10qLCISyB",SecRecon,"['Privacy', 'IoT']",3825
2020-12-06 01:13:26,"Click the link in our bio to see currently open #Engineering jobs like ""Civil Engineer-EIT-Seattle"" at Tetra Tech in #Seattle, WA.",tmj_wa_eng,"['Engineering', 'Seattle']",223
2020-12-06 01:13:19,"Got an Echo or Ring? Soon, Amazon will use them to share your internet with a new ‘Sidewalk’ network – unless you opt out 🤯 WKRN News 2 #Cybersecurity #Privacy #IoT  https://t.co/9qgGI9CEuV",warriors_mom,"['Cybersecurity', 'Privacy', 'IoT']",10840
2020-12-06 01:13:17,@astonmartin #DB4 Classic 😍 #SuperCars #Cars #ClassicCars #AstonMartin https://t.co/ln2Ox51zIB,SuperCarz1,"['DB4', 'SuperCars', 'Cars', 'ClassicCars', 'AstonMartin']",46
2020-12-06 01:13:16,"It's the strange melody alone I don't do, among high youth all cut       the ached marble throne     of the purple sky.  #ai #poem #police",NeuralPoet,"['ai', 'poem', 'police']",217
2020-12-06 01:13:16,"We're hiring! Read about our latest job opening here: Test and Evaluation Engineer - https://t.co/mJPrCy4EBc #Engineering #ElSegundo, CA",tmj_cao_eng,"['Engineering', 'ElSegundo']",280
2020-12-06 01:13:12,Can’t say enough good things about this @StanfordFball #team &amp; group of WRs🌲 We came to the #Northwest &amp; got the W VS. the huskies 🐕 This week has been ✈️ 🚂 🚌 &amp; 🚗 #relentlessly #adapt #GoStanford #NewEra #TheFamilyYouChoose #OnlyAtStanford https://t.co/VHzZ3DjXyj,BKwrStanford,"['team', 'Northwest', 'relentlessly', 'adapt', 'GoStanford', 'NewEra', 'TheFamilyYouChoose', 'OnlyAtStanford']",5848
2020-12-06 01:12:54,New beat up! #future x #guccimane x #21savage  #futuretypebeat #beatsforsale #beatsforlease #rapper #trapbeat #beats #hardbeat #typebeat #upcomingrapper #producer #chicagorapper #chicagorappers #chicagorap #chicagoartist #memphistrap #atlantarap #atlanta  https://t.co/xtDiTJUHoL,itsMarshall_,"['future', 'guccimane', '21savage', 'futuretypebeat', 'beatsforsale', 'beatsforlease', 'rapper', 'trapbeat', 'beats', 'hardbeat', 'typebeat', 'upcomingrapper', 'producer', 'chicagorapper', 'chicagorappers', 'chicagorap', 'chicagoartist', 'memphistrap', 'atlantarap', 'atlanta']",47
2020-12-06 01:11:57,"While the role of #ArtificialIntelligence (#AI) in public administration is bound to grow, a machine cannot yet be the leader of a state, Russian President Vladimir #Putin said. https://t.co/Ukp8CRuZxN",Geopolitics_Emp,"['ArtificialIntelligence', 'AI', 'Putin']",5384
2020-12-06 01:11:55,"""A practical implementation of a blameless postmortem would look something like this: #technology #tech #news"" https://t.co/RFhMf8PE9K",BenefitsMind,"['technology', 'tech', 'news']",225
2020-12-06 01:11:14,AI Projects Are Hard to Scale. #AI #aistrategy #aiandthelaw https://t.co/PxF3lqpmXO,nordicinst,"['AI', 'aistrategy', 'aiandthelaw']",17658
2020-12-06 01:10:29,Be the master and creator of your own destiny 💯 #Prediction #future #creation #takeaction https://t.co/HPClGGYGBh,NathanRepine,"['Prediction', 'future', 'creation', 'takeaction']",51
2020-12-06 01:10:03,Join us Dec. 8 for a free webinar with experts from @ChargePointnet &amp; @CleanFuelsOhio to discuss how you  can can get the most out of an EV fleet investment by ensuring that vehicles are charged and ready when drivers need them.  Register now: https://t.co/dqVESllcRX #ev https://t.co/V4RDRP2gOU,GCPartnership,['ev'],6633
2020-12-06 01:10:02,US dispatches #CyberAttack Thwarting Warriors to Estonia  https://t.co/b7uOFsGosT #Cybersecurity #Technology,Cybersecinsider,"['CyberAttack', 'Cybersecurity', 'Technology']",7205
2020-12-06 01:10:01,Learn how #artificialintelligence is transforming the learning experience ?‍?  https://t.co/6ZtTGNdATi #ai,intlaccelerator,"['artificialintelligence', 'ai']",1366
2020-12-06 01:10:01,How to think about #technology: @c_assisi   via @FoundingF https://t.co/Xc2wIx89NH #Newsletter,rsriram9,"['technology', 'Newsletter']",3226
2020-12-06 01:09:51,"#oracle #defi @_birdmoney $bird #AI With just 140k supply and only 54k in circulation  Once it breaks 10$  we will not see single digits again  This is the beginning of BIRD, get on now!  #yieldFarming incoming  https://t.co/jdplvvC2RX  How high can this bird fly?  Get in 🙉💸🔥 https://t.co/5X2BtKxERM",DanielKis11,"['oracle', 'defi', 'AI', 'yieldFarming']",1039
2020-12-06 01:09:17,new competitive fortnite team looking recruits #Fortnite #fortniteteam #team #recruting https://t.co/MUTQ7fNKNo,TOrikgraal,"['Fortnite', 'fortniteteam', 'team', 'recruting']",0
2020-12-06 01:09:14,#covid has become an exceptional catalyst for change &amp; innovation.  D newchallenges dat r more disruptive than most ppl have ever faced in recent human history hav revotionalised d use of #technology #Robotics #MachineLearning #Blockchain #AI #startups #DataScience #Data #coding,ranjeetmehta,"['covid', 'technology', 'Robotics', 'MachineLearning', 'Blockchain', 'AI', 'startups', 'DataScience', 'Data', 'coding']",545
2020-12-06 01:09:08,Canceling #section230 will cancel radical leftists agenda of using alogarithms and #AI to censor us in the name of advertising. #AmericaFirst,sharoon_gill_,"['section230', 'AI', 'AmericaFirst']",843
2020-12-06 01:09:05,Check out my new music cover. #Kagamine #Len #Rin #VOCALOID #Electric #Angel #鏡音レン #鏡音リン #JPOP #cover #YouTuber #music #youtube #kagaminelen #kagaminerin  https://t.co/5oAIGUWPxs,JUICIFER__,"['Kagamine', 'Len', 'Rin', 'VOCALOID', 'Electric', 'Angel', '鏡音レン', '鏡音リン', 'JPOP', 'cover', 'YouTuber', 'music', 'youtube', 'kagaminelen', 'kagaminerin']",3
2020-12-06 01:09:02,#IoT News Series of significant government contracts worth over $1B position the company for rapid growth. Aevum’s customer and .. https://t.co/1pfYeY470P https://t.co/rFiutXBFOQ,YvesMulkers,['IoT'],96772
2020-12-06 01:08:04,Robot chef start-up nabs £6.5m from Ocado and Brent Hoberman’s VC fund   READ MORE: https://t.co/AzZrToWKnf  #AutomatedProcesses #Automation #AutomationTechnology #Future #GiantRobots #Humans #IntelligentMachines #Japan #Jobs #MachineLearning,IAM__Network,"['AutomatedProcesses', 'Automation', 'AutomationTechnology', 'Future', 'GiantRobots', 'Humans', 'IntelligentMachines', 'Japan', 'Jobs', 'MachineLearning']",17989
2020-12-06 01:07:14,Acer Nitro 5 Gaming Laptop  Link - https://t.co/SGS1xYj9Ct  #informationtechnology #gamingchannel #gaminglife #gamer #technology #tech #gamedevelopment,rasangarocks,"['informationtechnology', 'gamingchannel', 'gaminglife', 'gamer', 'technology', 'tech', 'gamedevelopment']",50861
2020-12-06 01:07:10,Another Robotic Trio 🤖 🤖 🤖 #walle  #megaman #rockman #TBob #MASK #Nintendo #Capcom #robot #pencildrawing #artstagram #artistOnInstagram #SciFi #jrodraw #illustration #sketchbook #ink #copicmarkers https://t.co/DXFlL0ZDt9,j_ro_draw,"['walle', 'megaman', 'rockman', 'TBob', 'MASK', 'Nintendo', 'Capcom', 'robot', 'pencildrawing', 'artstagram', 'artistOnInstagram', 'SciFi', 'jrodraw', 'illustration', 'sketchbook', 'ink', 'copicmarkers']",54
2020-12-06 01:07:04,Image Classification On CIFAR 10: A Complete Guide: https://t.co/fQHBVIrUlm #LogisticRegression #MachineLearning #Pytorch #Python #AI,inplainenglish_,"['LogisticRegression', 'MachineLearning', 'Pytorch', 'Python', 'AI']",227
2020-12-06 01:06:39,"CN 2334, 5445 power a Westbound local freight train through Vicksburg, MI https://t.co/yi0b5kD8bF via @YouTube  #railroad #railway  #diesel #electric  #locomomotive  #engine  #motor  #boxcar #graffiti  #flatcar #centerbeam  #lumber  #covered  #hopper  #CN  #RICHARDSON  #TTX",Falconer_Photos,"['railroad', 'railway', 'diesel', 'electric', 'locomomotive', 'engine', 'motor', 'boxcar', 'graffiti', 'flatcar', 'centerbeam', 'lumber', 'covered', 'hopper', 'CN', 'RICHARDSON', 'TTX']",150
2020-12-06 01:06:26,#Trending: Scale AI hits $3.5B valuation as it turns the AI boom into a venture bonanza - TechCrunch  #ai #ml #neuralnetworks #deeplearning #machinelearning  Read More Here: https://t.co/PP9TIHAKVg,cichuck,"['Trending', 'ai', 'ml', 'neuralnetworks', 'deeplearning', 'machinelearning']",9362
2020-12-06 01:05:46,never crush a dream https://t.co/2kWoRqt6N8  #tech #illustration #dream #kids #youth #future #ideas #design #ambition https://t.co/wJzbFGMKhR,simonoxleee,"['tech', 'illustration', 'dream', 'kids', 'youth', 'future', 'ideas', 'design', 'ambition']",1609
2020-12-06 01:05:32,Advanced Artificial Intelligence Adopters Attributed 12% Points of Revenue Gain Directly to AI Integrations: Report - Crowdfund Insider https://t.co/a3dm1e2a4N #artificialintelligence #ai #technology https://t.co/icKKvYW8tV,milocamj,"['artificialintelligence', 'ai', 'technology']",2559
2020-12-06 01:05:10,Superkids must battle an alien invasion in We Can Be Heroes trailer   https://t.co/ofjs2qWjpY  #Technology #TechNews #TechUpdate #TechTrends #Innovation,technofactr,"['Technology', 'TechNews', 'TechUpdate', 'TechTrends', 'Innovation']",291
2020-12-06 01:05:08,AI Decision-Making: State Of Play And What’s Next #models #ability #ai #way #davis #chatbot via @medium ☛ https://t.co/7FXKSJPEsL https://t.co/MdmgfrxjPN,botcide,"['models', 'ability', 'ai', 'way', 'davis', 'chatbot']",421
2020-12-06 01:05:00,Death of the #unicorn - #Technology #startups are headed for a fall https://t.co/5ic9ms6DGv #fintech #bubble #coronavirus #covid19 https://t.co/NiMI4Ciueh,StanleyEpstein,"['unicorn', 'Technology', 'startups', 'fintech', 'bubble', 'coronavirus', 'covid19']",4573
2020-12-06 01:04:12,Our new F1 in schools team problem solving some hardware and software issues and started machining their first prototype.  #STEM #Engineering ⁦@ShopBotTools⁩ @SOLIDWORKSedu⁩ #IamDSISD https://t.co/9kjBNzn0vJ,dshsengineering,"['STEM', 'Engineering', 'IamDSISD']",153
2020-12-06 01:03:57,Column | The Top Trend for Medical Devices in 2021? Putting Quality First   READ MORE: https://t.co/muRVn5O07x  #Cure #DigitalHealth #Healthcare #Infographic #IoT #MedicalTechnology #Medicine #MedTech #Telemedicine #Wellness https://t.co/oar4kn3oGo,IAM__Network,"['Cure', 'DigitalHealth', 'Healthcare', 'Infographic', 'IoT', 'MedicalTechnology', 'Medicine', 'MedTech', 'Telemedicine', 'Wellness']",17989
2020-12-06 01:03:36,Can you commit to 99.999% service availability?  See my blog at: https://t.co/emyiO3vAWK  #DevOps #IoT #tech #cloud,ITMAN101,"['DevOps', 'IoT', 'tech', 'cloud']",550
2020-12-06 01:03:33,That`s just superb! Sign Up @Smartbonny.com Freelancer Gig 💜#Technology #Electronicdevice #Font #Media #Displaydevice #Multimedia #Displayadvertising #Electronics #Advertising #Graphicdesign 🏆Hire Freelancers For Online Jobs On https://t.co/oV89rwdnte https://t.co/Z2ZVKLvtRq,SmartbonnyGig,"['Technology', 'Electronicdevice', 'Font', 'Media', 'Displaydevice', 'Multimedia', 'Displayadvertising', 'Electronics', 'Advertising', 'Graphicdesign']",2446
2020-12-06 01:03:17,Sweden has the hightest percentage of internet users they are 75%. #technology #fact,BillMoore20,"['technology', 'fact']",116191
2020-12-06 01:03:04,Most used from #IoT 1) aaaamhim 2) unknown 3) potential 4) jamyjake1 5) @ingliguori -&gt; https://t.co/PoAlEKos2o https://t.co/16hv5YI3Pv,TirasaGram,['IoT'],126
2020-12-06 01:03:02,Pixel ‘Connectivity Health’ renamed to ‘Adaptive Connectivity Services’ w/ better Google Play description https://t.co/bUTsBIiQCK #Google #Technology https://t.co/LMqw5C2Nyy,lopezunwired,"['Google', 'Technology']",1765
2020-12-06 01:03:02,How to Build a Robust #IoT Prototype In Less Than a Day (Part 2) https://t.co/Er2aOMZNCo https://t.co/3Njnf7lNPD,macronimous,['IoT'],2423
2020-12-06 01:02:41,BREAKING: Johnson &amp; Johnson finally unveils its new robot-assisted surgery system   READ MORE: https://t.co/1sn2BlAhj4  #AutomatedProcesses #Automation #AutomationTechnology #Future #GiantRobots #Humans #IntelligentMachines #Japan #Jobs #MachineLearning~ https://t.co/pJL8AiYg5A,IAM__Network,"['AutomatedProcesses', 'Automation', 'AutomationTechnology', 'Future', 'GiantRobots', 'Humans', 'IntelligentMachines', 'Japan', 'Jobs', 'MachineLearning']",17989
2020-12-06 01:02:17,"There isn't seen girls night...  because they got all back together, and they got out of Marrican.    #ai #joke",JokerBot7,"['ai', 'joke']",63
2020-12-06 01:02:07,【Steampunk Plotclock】  [Art Topics 286 (Ⅱ)] #WristWatch #Artwork #Steampunk #Technology #Invention #Unique #DIY #Japan #フリスクP  《Video (2:50)》https://t.co/adj4n1NLZI https://t.co/iZhp6kSf6J,Art21JPN,"['WristWatch', 'Artwork', 'Steampunk', 'Technology', 'Invention', 'Unique', 'DIY', 'Japan', 'フリスクP']",5792
2020-12-06 01:02:03,"【Steampunk Wrist Watches by Japanese DIY Artist】 ""The device not only write the current time, but also erase it from the display as needed!""  [Art Topics 286 (Ⅰ)] #WristWatch #Artwork #Steampunk #Technology #Invention #Unique #Japan #フリスクP  《Web》https://t.co/u1JrPcaBuy https://t.co/htTupqR9ro",Art21JPN,"['WristWatch', 'Artwork', 'Steampunk', 'Technology', 'Invention', 'Unique', 'Japan', 'フリスクP']",5792
2020-12-06 01:02:03,Advanced Artificial Intelligence Adopters Attributed 12% Points of Revenue Gain Directly to AI Integrations: Report - Crowdfund Insider: Advanced Artificial Intelligence Adopters Attributed 12% Points of Revenue… https://t.co/VtOMPiaibr #AI #artificialintelligence #Finperform https://t.co/ib0fCSJnEv,SuriyaSubraman,"['AI', 'artificialintelligence', 'Finperform']",4611
2020-12-06 01:02:00,Small battery-operated ROV has reached a record-breaking depth range during deep sea mission. Read more: https://t.co/arq1P13oeX . #robotics #robots #tech #technology #research #maritime @boxfishresearch,UnmannedSystem,"['robotics', 'robots', 'tech', 'technology', 'research', 'maritime']",27125
2020-12-06 01:01:59,I think copywriters will love this A.I. marketing copy assistant 😍 Part 3: OpenAI API GPT-3 Product Live Test https://t.co/MPowi2YI1E via @YouTube @copy_ai @PaulYacoubian @gdb  #openaiapi #openai #ai #ArtificialIntelligence  #MarketingAutomation #MarketingTools #GPT3,techn0cratic,"['openaiapi', 'openai', 'ai', 'ArtificialIntelligence', 'MarketingAutomation', 'MarketingTools', 'GPT3']",62
2020-12-06 01:01:48,#future FOCUS ON THE FUTURE #technology #ElonMusk #Tesla #Amazon #citiesofthefuture https://t.co/XGQAoB9kcH,EDITORatWORK,"['future', 'technology', 'ElonMusk', 'Tesla', 'Amazon', 'citiesofthefuture']",4163
2020-12-06 01:01:43,Check out Disney #MickeyMouse Master #KeyChain w/ Gem Beads Pewter #KeyRing #Disney https://t.co/MUJ4QztFwK via @ebay #ebay #ebayseller #reseller #xmas2020 #stockingstuffers #giftideas #xmasgift #SupportSmallBusinesses #fliplife #bhfyp #resellercommunity #ebaystore #ebayreseller,jan_forester,"['MickeyMouse', 'KeyChain', 'KeyRing', 'Disney', 'ebay', 'ebayseller', 'reseller', 'xmas2020', 'stockingstuffers', 'giftideas', 'xmasgift', 'SupportSmallBusinesses', 'fliplife', 'bhfyp', 'resellercommunity', 'ebaystore', 'ebayreseller']",86
2020-12-06 01:01:34,🔵STAY TUNED THIS WEEK🔵⁠ ⁠ 🔷 SCSLab Participation in the EAI Mobiquitous Conference 2020 (Core A) 🔷⁠ ⁠ 🔹7-9 December 2020⁠ ⁠ 🔹Link to the technical programs: https://t.co/GH88ZOj9pE ⁠ #scslab #iot #usyd #research #drones #engineering #servicecomputing #smartcity https://t.co/PHODDaYeYf,SCSLab,"['scslab', 'iot', 'usyd', 'research', 'drones', 'engineering', 'servicecomputing', 'smartcity']",18
2020-12-06 01:01:04,"The newborn, Mercury, a man cloned from a previous worker in the facility, goes on a journey to learn about his new world. @MercuryA22219 https://t.co/nYRhSfDlJo #TheManintheHall #scifi #robot #future #lovecraft https://t.co/Eof5VIU1TA",luna_selas,"['TheManintheHall', 'scifi', 'robot', 'future', 'lovecraft']",10074
2020-12-06 01:01:02,Study shows  how #AI exacerbates #recruitment #bias against #women  https://t.co/TaJUX830LC #fintech #ArtificialIntelligence #MachineLearning #BigData #DeepLearning @thomas_macaulay @psb_dc @guzmand @sallyeaves @YuHelenYu @DianeKazarian @Paula_Piccard @HaroldSinnott @jblefevre60 https://t.co/HTHSiFQu1E,SpirosMargaris,"['AI', 'recruitment', 'bias', 'women', 'fintech', 'ArtificialIntelligence', 'MachineLearning', 'BigData', 'DeepLearning']",105117
2020-12-06 01:00:47,#AI startup @abacusai nabs $22M in Series B funding to #automate creation of deep learning models | @ZDNet https://t.co/2Yhnpd4Pp6,DavidLeeChoi,"['AI', 'automate']",367
2020-12-06 01:00:46,Artificial intelligence #AI is going to have ethics by default. The people at Xerox PARC spent some time earlier this year on the #nearfuturist podcast explaining what they're doing about that. https://t.co/a7v5Jkqph7,GuyClapperton,"['AI', 'nearfuturist']",8533
2020-12-06 01:00:46,"We are using #technology to build a #globalnetwork to help protect #Blackpeople from the harm &amp; humiliation of racism &amp; xenophobia, especially when most vulnerable. It is more than membership. IT IS ACCESS TO THE NETWORK. SIGN UP!  SAFE. #RESPECTED. #WELCOME. #iambecauseWEare✊🏿 https://t.co/mYmgXnS39g",BillMari_,"['technology', 'globalnetwork', 'Blackpeople', 'RESPECTED', 'WELCOME', 'iambecauseWEare']",3172
2020-12-06 01:00:46,"“What is Christmas? It is the tenderness of the past, courage for the present, and hope for the future."" - Agnes M. Pahro . . . #qotd #inspiring #truth #Christmas #MerryChristmas #tenderness #courage #hope #faith #future #truthnation #joyofliving https://t.co/G0blsarfFo",truthnationca,"['qotd', 'inspiring', 'truth', 'Christmas', 'MerryChristmas', 'tenderness', 'courage', 'hope', 'faith', 'future', 'truthnation', 'joyofliving']",705
2020-12-06 01:00:45,Here's how financial institutions can use #technology to better understand their #data. https://t.co/cMQYCd64Zt @argodata,BankDirector,"['technology', 'data']",7811
2020-12-06 01:00:45,362 Entries were just added to the site! View them here: https://t.co/GRN8MpCBbE #IoT,TheIoT,['IoT'],95924
